April3Geni.txt
connections
n 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99 100 
geniConnection 0.0056 0.0112 0.018 0.0252 0.0328 0.0404 0.048 0.0556 0.0636 0.0716 0.0796 0.0876 0.0956 0.1036 0.1116 0.12 0.1284 0.1368 0.1452 0.1536 0.162 0.1704 0.1792 0.188 0.1968 0.2056 0.2144 0.2232 0.232 0.2412 0.2504 0.2596 0.2688 0.278 0.2872 0.2964 0.3056 0.3148 0.324 0.3332 0.3424 0.352 0.3616 0.3712 0.3808 0.3904 0.4 0.4096 0.4192 0.4288 0.4388 0.4488 0.4588 0.4688 0.4788 0.4888 0.4988 0.5088 0.5192 0.5296 0.54 0.5504 0.5608 0.5712 0.5816 0.592 0.6024 0.6128 0.6236 0.6344 0.6452 0.656 0.6668 0.678 0.6892 0.7004 0.7116 0.7228 0.734 0.7452 0.7568 0.7684 0.78 0.7916 0.8032 0.8148 0.8268 0.8388 0.8508 0.8632 0.8756 0.888 0.9004 0.9132 0.926 0.9396 0.9536 0.9684 0.984 1.0 
April3Reg.txt
connections
n 0.0-20.0 20.0-40.0 40.0-60.0 60.0-80.0 80.0-100.0 100.0-120.0 120.0-140.0 140.0-160.0 160.0-180.0 180.0-200.0 
pdf 0.08 0.9100000000000001 0.01 0.0 0.0 0.0 0.0 0.0 0.0 0.0 
cdf 0.08 0.9900000000000001 1.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 



    0	    0
    1	  903
    2	    5
    3	    4
    4	    4
    5	    1
    6	    2
    7	    5
    8	    3
    9	    4
   10	    2
   11	    4
   12	    2
   13	    3
   14	    3
   15	    3
   16	    5
   17	    2
   18	    2
   19	    5
   20	    2
   21	    5
   22	    3
   23	    4
   24	    2
   25	    4
   26	    4
   27	    0
   28	    3
   29	    2
   30	    3
   31	    0
   32	    3
   33	    1
   34	    0
   35	    0
   36	    2
