April3Geni.txt
connections
n 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99 100 
geniConnection 0.008 0.0162 0.0244 0.0328 0.0413 0.0499 0.0587 0.0675 0.0763 0.0852 0.0942 0.1032 0.1122 0.1213 0.1305 0.1397 0.1489 0.1581 0.1673 0.1766 0.1859 0.1952 0.2045 0.2139 0.2233 0.2327 0.2421 0.2515 0.2609 0.2704 0.28 0.2896 0.2992 0.3089 0.3186 0.3283 0.338 0.3477 0.3575 0.3673 0.3771 0.3869 0.3968 0.4067 0.4166 0.4265 0.4364 0.4463 0.4562 0.4662 0.4762 0.4862 0.4963 0.5064 0.5165 0.5266 0.5368 0.547 0.5572 0.5674 0.5777 0.588 0.5983 0.6087 0.6191 0.6295 0.6399 0.6503 0.6607 0.6711 0.6815 0.6919 0.7024 0.7129 0.7234 0.734 0.7446 0.7552 0.7658 0.7764 0.7871 0.7978 0.8085 0.8193 0.8301 0.8409 0.8517 0.8626 0.8735 0.8844 0.8953 0.9063 0.9174 0.9286 0.9398 0.9511 0.9631 0.9752 0.9873 1.0 
April3Reg.txt
connections
n 0.0-20.0 20.0-40.0 40.0-60.0 60.0-80.0 80.0-100.0 100.0-120.0 120.0-140.0 140.0-160.0 160.0-180.0 180.0-200.0 
pdf 0.0 0.0 0.0 0.0 0.49000000000000005 0.47 0.04 0.0 0.0 0.0 
cdf 0.0 0.0 0.0 0.0 0.49000000000000005 0.96 1.0 1.0 1.0 1.0 



    0	    0
    1	  847
    2	    2
    3	    2
    4	    1
    5	    3
    6	    1
    7	    1
    8	    3
    9	    1
   10	    2
   11	    2
   12	    0
   13	    3
   14	    1
   15	    0
   16	    2
   17	    1
   18	    2
   19	    1
   20	    1
   21	    0
   22	    1
   23	    0
   24	    2
   25	    1
   26	    1
   27	    0
   28	    2
   29	    0
   30	    2
   31	    1
   32	    0
   33	    4
   34	    1
   35	    0
   36	    2
   37	    1
   38	    0
   39	    1
   40	    2
   41	    0
   42	    1
   43	    2
   44	    1
   45	    0
   46	    1
   47	    1
   48	    1
   49	    1
   50	    3
   51	    0
   52	    1
   53	    2
   54	    0
   55	    3
   56	    2
   57	    1
   58	    1
   59	    1
   60	    1
   61	    2
   62	    1
   63	    0
   64	    2
   65	    1
   66	    1
   67	    3
   68	    0
   69	    0
   70	    2
   71	    1
   72	    1
   73	    2
   74	    1
   75	    1
   76	    0
   77	    3
   78	    1
   79	    3
   80	    2
   81	    2
   82	    1
   83	    0
   84	    0
   85	    0
   86	    1
   87	    0
   88	    2
   89	    1
   90	    6
   91	    1
   92	    0
   93	    0
   94	    2
   95	    2
   96	    2
   97	    2
   98	    1
   99	    0
  100	   30
